;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 9/6/2012 1:27:49 PM
;----------------------------------------------

;Address Opcode 	ASM
0x01A0	0x1BB2      	BTFSC      FARG_Lcd_Cmd_out_char, 7
0x01A1	0x29A4      	GOTO       L__Lcd_Cmd20
0x01A2	0x1188      	BCF        LCD_D7, BitPos(LCD_D7+0)
0x01A3	0x29A5      	GOTO       L__Lcd_Cmd21
L__Lcd_Cmd20:
0x01A4	0x1588      	BSF        LCD_D7, BitPos(LCD_D7+0)
L__Lcd_Cmd21:
;__Lib_Lcd.c,21 :: 		
0x01A5	0x1B32      	BTFSC      FARG_Lcd_Cmd_out_char, 6
0x01A6	0x29A9      	GOTO       L__Lcd_Cmd22
0x01A7	0x1108      	BCF        LCD_D6, BitPos(LCD_D6+0)
0x01A8	0x29AA      	GOTO       L__Lcd_Cmd23
L__Lcd_Cmd22:
0x01A9	0x1508      	BSF        LCD_D6, BitPos(LCD_D6+0)
L__Lcd_Cmd23:
;__Lib_Lcd.c,22 :: 		
0x01AA	0x1AB2      	BTFSC      FARG_Lcd_Cmd_out_char, 5
0x01AB	0x29AE      	GOTO       L__Lcd_Cmd24
0x01AC	0x1088      	BCF        LCD_D5, BitPos(LCD_D5+0)
0x01AD	0x29AF      	GOTO       L__Lcd_Cmd25
L__Lcd_Cmd24:
0x01AE	0x1488      	BSF        LCD_D5, BitPos(LCD_D5+0)
L__Lcd_Cmd25:
;__Lib_Lcd.c,23 :: 		
0x01AF	0x1A32      	BTFSC      FARG_Lcd_Cmd_out_char, 4
0x01B0	0x29B3      	GOTO       L__Lcd_Cmd26
0x01B1	0x1008      	BCF        LCD_D4, BitPos(LCD_D4+0)
0x01B2	0x29B4      	GOTO       L__Lcd_Cmd27
L__Lcd_Cmd26:
0x01B3	0x1408      	BSF        LCD_D4, BitPos(LCD_D4+0)
L__Lcd_Cmd27:
;__Lib_Lcd.c,25 :: 		
0x01B4	0x182D      	BTFSC      __Lib_Lcd_cmd_status, BitPos(__Lib_Lcd_cmd_status+0)
0x01B5	0x29B8      	GOTO       L__Lcd_Cmd28
0x01B6	0x1688      	BSF        LCD_RS, BitPos(LCD_RS+0)
0x01B7	0x29B9      	GOTO       L__Lcd_Cmd29
L__Lcd_Cmd28:
0x01B8	0x1288      	BCF        LCD_RS, BitPos(LCD_RS+0)
L__Lcd_Cmd29:
;__Lib_Lcd.c,28 :: 		
0x01B9	0x1608      	BSF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,29 :: 		
0x01BA	0x20D7      	CALL       _Delay_1us
;__Lib_Lcd.c,30 :: 		
0x01BB	0x1208      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,33 :: 		
0x01BC	0x19B2      	BTFSC      FARG_Lcd_Cmd_out_char, 3
0x01BD	0x29C0      	GOTO       L__Lcd_Cmd30
0x01BE	0x1188      	BCF        LCD_D7, BitPos(LCD_D7+0)
0x01BF	0x29C1      	GOTO       L__Lcd_Cmd31
L__Lcd_Cmd30:
0x01C0	0x1588      	BSF        LCD_D7, BitPos(LCD_D7+0)
L__Lcd_Cmd31:
;__Lib_Lcd.c,34 :: 		
0x01C1	0x1932      	BTFSC      FARG_Lcd_Cmd_out_char, 2
0x01C2	0x29C5      	GOTO       L__Lcd_Cmd32
0x01C3	0x1108      	BCF        LCD_D6, BitPos(LCD_D6+0)
0x01C4	0x29C6      	GOTO       L__Lcd_Cmd33
L__Lcd_Cmd32:
0x01C5	0x1508      	BSF        LCD_D6, BitPos(LCD_D6+0)
L__Lcd_Cmd33:
;__Lib_Lcd.c,35 :: 		
0x01C6	0x18B2      	BTFSC      FARG_Lcd_Cmd_out_char, 1
0x01C7	0x29CA      	GOTO       L__Lcd_Cmd34
0x01C8	0x1088      	BCF        LCD_D5, BitPos(LCD_D5+0)
0x01C9	0x29CB      	GOTO       L__Lcd_Cmd35
L__Lcd_Cmd34:
0x01CA	0x1488      	BSF        LCD_D5, BitPos(LCD_D5+0)
L__Lcd_Cmd35:
;__Lib_Lcd.c,36 :: 		
0x01CB	0x1832      	BTFSC      FARG_Lcd_Cmd_out_char, 0
0x01CC	0x29CF      	GOTO       L__Lcd_Cmd36
0x01CD	0x1008      	BCF        LCD_D4, BitPos(LCD_D4+0)
0x01CE	0x29D0      	GOTO       L__Lcd_Cmd37
L__Lcd_Cmd36:
0x01CF	0x1408      	BSF        LCD_D4, BitPos(LCD_D4+0)
L__Lcd_Cmd37:
;__Lib_Lcd.c,38 :: 		
0x01D0	0x182D      	BTFSC      __Lib_Lcd_cmd_status, BitPos(__Lib_Lcd_cmd_status+0)
0x01D1	0x29D4      	GOTO       L__Lcd_Cmd38
0x01D2	0x1688      	BSF        LCD_RS, BitPos(LCD_RS+0)
0x01D3	0x29D5      	GOTO       L__Lcd_Cmd39
L__Lcd_Cmd38:
0x01D4	0x1288      	BCF        LCD_RS, BitPos(LCD_RS+0)
L__Lcd_Cmd39:
;__Lib_Lcd.c,40 :: 		
0x01D5	0x1608      	BSF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,41 :: 		
0x01D6	0x20D7      	CALL       _Delay_1us
;__Lib_Lcd.c,42 :: 		
0x01D7	0x1208      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,44 :: 		
0x01D8	0x1C2D      	BTFSS      __Lib_Lcd_cmd_status, BitPos(__Lib_Lcd_cmd_status+0)
0x01D9	0x29DC      	GOTO       L_Lcd_Cmd0
;__Lib_Lcd.c,45 :: 		
0x01DA	0x20FD      	CALL       _Delay_5500us
0x01DB	0x29DD      	GOTO       L_Lcd_Cmd1
L_Lcd_Cmd0:
;__Lib_Lcd.c,47 :: 		
0x01DC	0x20EF      	CALL       _Delay_50us
L_Lcd_Cmd1:
;__Lib_Lcd.c,48 :: 		
0x01DD	0x0008      	RETURN
; end of _Lcd_Cmd
_PWM1_Start:
;__Lib_PWM_c21.c,51 :: 		
;__Lib_PWM_c21.c,52 :: 		
0x01DE	0x1683      	BSF        STATUS, 5
0x01DF	0x1303      	BCF        STATUS, 6
0x01E0	0x1107      	BCF        TRISC2_bit, 2
;__Lib_PWM_c21.c,53 :: 		
0x01E1	0x1283      	BCF        STATUS, 5
0x01E2	0x1512      	BSF        T2CON, 2
;__Lib_PWM_c21.c,54 :: 		
0x01E3	0x300C      	MOVLW      12
0x01E4	0x0497      	IORWF      CCP1CON, 1
;__Lib_PWM_c21.c,55 :: 		
0x01E5	0x0008      	RETURN
; end of _PWM1_Start
_Lcd_Init:
;__Lib_Lcd.c,84 :: 		
;__Lib_Lcd.c,86 :: 		
0x01E6	0x1683      	BSF        STATUS, 5
0x01E7	0x1303      	BCF        STATUS, 6
0x01E8	0x1208      	BCF        LCD_EN_Direction, BitPos(LCD_EN_Direction+0)
;__Lib_Lcd.c,87 :: 		
0x01E9	0x1288      	BCF        LCD_RS_Direction, BitPos(LCD_RS_Direction+0)
;__Lib_Lcd.c,88 :: 		
0x01EA	0x1008      	BCF        LCD_D4_Direction, BitPos(LCD_D4_Direction+0)
;__Lib_Lcd.c,89 :: 		
0x01EB	0x1088      	BCF        LCD_D5_Direction, BitPos(LCD_D5_Direction+0)
;__Lib_Lcd.c,90 :: 		
0x01EC	0x1108      	BCF        LCD_D6_Direction, BitPos(LCD_D6_Direction+0)
;__Lib_Lcd.c,91 :: 		
0x01ED	0x1188      	BCF        LCD_D7_Direction, BitPos(LCD_D7_Direction+0)
;__Lib_Lcd.c,93 :: 		
0x01EE	0x1283      	BCF        STATUS, 5
0x01EF	0x1208      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,94 :: 		
0x01F0	0x1288      	BCF        LCD_RS, BitPos(LCD_RS+0)
;__Lib_Lcd.c,95 :: 		
0x01F1	0x1188      	BCF        LCD_D7, BitPos(LCD_D7+0)
;__Lib_Lcd.c,96 :: 		
0x01F2	0x1108      	BCF        LCD_D6, BitPos(LCD_D6+0)
;__Lib_Lcd.c,97 :: 		
0x01F3	0x1088      	BCF        LCD_D5, BitPos(LCD_D5+0)
;__Lib_Lcd.c,98 :: 		
0x01F4	0x1008      	BCF        LCD_D4, BitPos(LCD_D4+0)
;__Lib_Lcd.c,100 :: 		
0x01F5	0x20FD      	CALL       _Delay_5500us
;__Lib_Lcd.c,101 :: 		
0x01F6	0x20FD      	CALL       _Delay_5500us
;__Lib_Lcd.c,102 :: 		
0x01F7	0x20FD      	CALL       _Delay_5500us
;__Lib_Lcd.c,105 :: 		
0x01F8	0x1488      	BSF        LCD_D5, BitPos(LCD_D5+0)
;__Lib_Lcd.c,106 :: 		
0x01F9	0x1408      	BSF        LCD_D4, BitPos(LCD_D4+0)
;__Lib_Lcd.c,107 :: 		
0x01FA	0x1608      	BSF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,108 :: 		
0x01FB	0x20D7      	CALL       _Delay_1us
;__Lib_Lcd.c,109 :: 		
0x01FC	0x1208      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,110 :: 		
0x01FD	0x20FD      	CALL       _Delay_5500us
;__Lib_Lcd.c,112 :: 		
0x01FE	0x1608      	BSF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,113 :: 		
0x01FF	0x20D7      	CALL       _Delay_1us
;__Lib_Lcd.c,114 :: 		
0x0200	0x1208      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,115 :: 		
0x0201	0x20FD      	CALL       _Delay_5500us
;__Lib_Lcd.c,117 :: 		
0x0202	0x1608      	BSF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,118 :: 		
0x0203	0x20D7      	CALL       _Delay_1us
;__Lib_Lcd.c,119 :: 		
0x0204	0x1208      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,120 :: 		
0x0205	0x20FD      	CALL       _Delay_5500us
;__Lib_Lcd.c,123 :: 		
0x0206	0x1008      	BCF        LCD_D4, BitPos(LCD_D4+0)
;__Lib_Lcd.c,124 :: 		
0x0207	0x1608      	BSF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,125 :: 		
0x0208	0x20D7      	CALL       _Delay_1us
;__Lib_Lcd.c,126 :: 		
0x0209	0x1208      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,127 :: 		
0x020A	0x20FD      	CALL       _Delay_5500us
;__Lib_Lcd.c,130 :: 		
0x020B	0x1608      	BSF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,131 :: 		
0x020C	0x20D7      	CALL       _Delay_1us
;__Lib_Lcd.c,132 :: 		
0x020D	0x1208      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,134 :: 		
0x020E	0x1088      	BCF        LCD_D5, BitPos(LCD_D5+0)
;__Lib_Lcd.c,135 :: 		
0x020F	0x1588      	BSF        LCD_D7, BitPos(LCD_D7+0)
;__Lib_Lcd.c,136 :: 		
0x0210	0x1608      	BSF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,137 :: 		
0x0211	0x20D7      	CALL       _Delay_1us
;__Lib_Lcd.c,138 :: 		
0x0212	0x1208      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,139 :: 		
0x0213	0x20FD      	CALL       _Delay_5500us
;__Lib_Lcd.c,142 :: 		
0x0214	0x1188      	BCF        LCD_D7, BitPos(LCD_D7+0)
;__Lib_Lcd.c,143 :: 		
0x0215	0x1408      	BSF        LCD_D4, BitPos(LCD_D4+0)
;__Lib_Lcd.c,144 :: 		
0x0216	0x1608      	BSF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,145 :: 		
0x0217	0x20D7      	CALL       _Delay_1us
;__Lib_Lcd.c,146 :: 		
0x0218	0x1208      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,148 :: 		
0x0219	0x1008      	BCF        LCD_D4, BitPos(LCD_D4+0)
;__Lib_Lcd.c,149 :: 		
0x021A	0x1608      	BSF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,150 :: 		
0x021B	0x20D7      	CALL       _Delay_1us
;__Lib_Lcd.c,151 :: 		
0x021C	0x1208      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,152 :: 		
0x021D	0x20FD      	CALL       _Delay_5500us
;__Lib_Lcd.c,155 :: 		
0x021E	0x1608      	BSF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,156 :: 		
0x021F	0x20D7      	CALL       _Delay_1us
;__Lib_Lcd.c,157 :: 		
0x0220	0x1208      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,159 :: 		
0x0221	0x1408      	BSF        LCD_D4, BitPos(LCD_D4+0)
;__Lib_Lcd.c,160 :: 		
0x0222	0x1608      	BSF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,161 :: 		
0x0223	0x20D7      	CALL       _Delay_1us
;__Lib_Lcd.c,162 :: 		
0x0224	0x1208      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,163 :: 		
0x0225	0x20FD      	CALL       _Delay_5500us
;__Lib_Lcd.c,166 :: 		
0x0226	0x1008      	BCF        LCD_D4, BitPos(LCD_D4+0)
;__Lib_Lcd.c,167 :: 		
0x0227	0x1608      	BSF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,168 :: 		
0x0228	0x20D7      	CALL       _Delay_1us
;__Lib_Lcd.c,169 :: 		
0x0229	0x1208      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,171 :: 		
0x022A	0x1588      	BSF        LCD_D7, BitPos(LCD_D7+0)
;__Lib_Lcd.c,172 :: 		
0x022B	0x1508      	BSF        LCD_D6, BitPos(LCD_D6+0)
;__Lib_Lcd.c,173 :: 		
0x022C	0x1488      	BSF        LCD_D5, BitPos(LCD_D5+0)
;__Lib_Lcd.c,174 :: 		
0x022D	0x1408      	BSF        LCD_D4, BitPos(LCD_D4+0)
;__Lib_Lcd.c,175 :: 		
0x022E	0x1608      	BSF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,176 :: 		
0x022F	0x20D7      	CALL       _Delay_1us
;__Lib_Lcd.c,177 :: 		
0x0230	0x1208      	BCF        LCD_EN, BitPos(LCD_EN+0)
;__Lib_Lcd.c,179 :: 		
0x0231	0x20FD      	CALL       _Delay_5500us
;__Lib_Lcd.c,181 :: 		
0x0232	0x142D      	BSF        __Lib_Lcd_cmd_status, BitPos(__Lib_Lcd_cmd_status+0)
;__Lib_Lcd.c,182 :: 		
0x0233	0x0008      	RETURN
; end of _Lcd_Init
_encoder:
;code_added.c,483 :: 		void encoder(){
;code_added.c,484 :: 		if(PORTC.F0==1){
0x0234	0x1283      	BCF        STATUS, 5
0x0235	0x1303      	BCF        STATUS, 6
0x0236	0x1C07      	BTFSS      PORTC, 0
0x0237	0x2A3A      	GOTO       L_encoder201
;code_added.c,485 :: 		tm1st= 0;
0x0238	0x01A7      	CLRF       _tm1st
0x0239	0x01A8      	CLRF       _tm1st+1
;code_added.c,487 :: 		}
L_encoder201:
;code_added.c,488 :: 		if(PORTC.F0==0&&tm1st==0){
0x023A	0x1807      	BTFSC      PORTC, 0
0x023B	0x2A63      	GOTO       L_encoder204
0x023C	0x3000      	MOVLW      0
0x023D	0x0628      	XORWF      _tm1st+1, 0
0x023E	0x1D03      	BTFSS      STATUS, 2
0x023F	0x2A42      	GOTO       L__encoder602
0x0240	0x3000      	MOVLW      0
0x0241	0x0627      	XORWF      _tm1st, 0
L__encoder602:
0x0242	0x1D03      	BTFSS      STATUS, 2
0x0243	0x2A63      	GOTO       L_encoder204
L__encoder431:
;code_added.c,489 :: 		tm1st= 1;
0x0244	0x3001      	MOVLW      1
0x0245	0x00A7      	MOVWF      _tm1st
0x0246	0x3000      	MOVLW      0
0x0247	0x00A8      	MOVWF      _tm1st+1
;code_added.c,490 :: 		TMR1_value= TMR1_value+1;
0x0248	0x0AA3      	INCF       _TMR1_value, 1
0x0249	0x1903      	BTFSC      STATUS, 2
0x024A	0x0AA4      	INCF       _TMR1_value+1, 1
;code_added.c,491 :: 		if(rotationMode==1){
0x024B	0x3000      	MOVLW      0
0x024C	0x0626      	XORWF      _rotationMode+1, 0
0x024D	0x1D03      	BTFSS      STATUS, 2
0x024E	0x2A51      	GOTO       L__encoder603
0x024F	0x3001      	MOVLW      1
0x0250	0x0625      	XORWF      _rotationMode, 0
L__encoder603:
0x0251	0x1D03      	BTFSS      STATUS, 2
0x0252	0x2A57      	GOTO       L_encoder205
;code_added.c,492 :: 		clockEncoder=clockEncoder+1;
0x0253	0x0AAB      	INCF       _clockEncoder, 1
0x0254	0x1903      	BTFSC      STATUS, 2
0x0255	0x0AAC      	INCF       _clockEncoder+1, 1
;code_added.c,493 :: 		}else if(rotationMode==2){
0x0256	0x2A63      	GOTO       L_encoder206
L_encoder205:
0x0257	0x3000      	MOVLW      0
0x0258	0x0626      	XORWF      _rotationMode+1, 0
0x0259	0x1D03      	BTFSS      STATUS, 2
0x025A	0x2A5D      	GOTO       L__encoder604
0x025B	0x3002      	MOVLW      2
0x025C	0x0625      	XORWF      _rotationMode, 0
L__encoder604:
0x025D	0x1D03      	BTFSS      STATUS, 2
0x025E	0x2A63      	GOTO       L_encoder207
;code_added.c,494 :: 		clockEncoder=clockEncoder-1;
0x025F	0x3001      	MOVLW      1
0x0260	0x02AB      	SUBWF      _clockEncoder, 1
0x0261	0x1C03      	BTFSS      STATUS, 0
0x0262	0x03AC      	DECF       _clockEncoder+1, 1
;code_added.c,495 :: 		}
L_encoder207:
L_encoder206:
;code_added.c,496 :: 		}
L_encoder204:
;code_added.c,498 :: 		if(PORTA.F4==1){
0x0263	0x1E05      	BTFSS      PORTA, 4
0x0264	0x2A67      	GOTO       L_encoder208
;code_added.c,499 :: 		tm0st= 0;
0x0265	0x01A9      	CLRF       _tm0st
0x0266	0x01AA      	CLRF       _tm0st+1
;code_added.c,500 :: 		}
L_encoder208:
;code_added.c,501 :: 		if(PORTA.F4==0&&tm0st==0){
0x0267	0x1A05      	BTFSC      PORTA, 4
0x0268	0x2A78      	GOTO       L_encoder211
0x0269	0x3000      	MOVLW      0
0x026A	0x062A      	XORWF      _tm0st+1, 0
0x026B	0x1D03      	BTFSS      STATUS, 2
0x026C	0x2A6F      	GOTO       L__encoder605
0x026D	0x3000      	MOVLW      0
0x026E	0x0629      	XORWF      _tm0st, 0
L__encoder605:
0x026F	0x1D03      	BTFSS      STATUS, 2
0x0270	0x2A78      	GOTO       L_encoder211
L__encoder430:
;code_added.c,502 :: 		tm0st= 1;
0x0271	0x3001      	MOVLW      1
0x0272	0x00A9      	MOVWF      _tm0st
0x0273	0x3000      	MOVLW      0
0x0274	0x00AA      	MOVWF      _tm0st+1
;code_added.c,503 :: 		TMR0_value= TMR0_value+1;
0x0275	0x0AA1      	INCF       _TMR0_value, 1
0x0276	0x1903      	BTFSC      STATUS, 2
0x0277	0x0AA2      	INCF       _TMR0_value+1, 1
;code_added.c,504 :: 		}
L_encoder211:
;code_added.c,505 :: 		}
0x0278	0x0008      	RETURN
; end of _encoder
_main:
0x0279	0x1283      	BCF        STATUS, 5
0x027A	0x1303      	BCF        STATUS, 6
0x027B	0x01A1      	CLRF       _TMR0_value
0x027C	0x01A2      	CLRF       34
0x027D	0x01A3      	CLRF       _TMR1_value
0x027E	0x01A4      	CLRF       36
0x027F	0x01A5      	CLRF       _rotationMode
0x0280	0x01A6      	CLRF       38
0x0281	0x01A7      	CLRF       _tm1st
0x0282	0x01A8      	CLRF       40
0x0283	0x01A9      	CLRF       _tm0st
0x0284	0x01AA      	CLRF       42
0x0285	0x01AB      	CLRF       _clockEncoder
0x0286	0x01AC      	CLRF       44
;code_added.c,1058 :: 		void main() {
;code_added.c,1060 :: 		TRISD=0b11000000;
0x0287	0x30C0      	MOVLW      192
0x0288	0x1683      	BSF        STATUS, 5
0x0289	0x0088      	MOVWF      TRISD
;code_added.c,1061 :: 		TRISC=0b10000001;
0x028A	0x3081      	MOVLW      129
0x028B	0x0087      	MOVWF      TRISC
;code_added.c,1062 :: 		ADCON1=0x06; // Configure all input and output in to digital
0x028C	0x3006      	MOVLW      6
0x028D	0x009F      	MOVWF      ADCON1
;code_added.c,1063 :: 		TRISA.F4=1;
0x028E	0x1605      	BSF        TRISA, 4
;code_added.c,1064 :: 		Lcd_init(); // Initialize LCD
0x028F	0x21E6      	CALL       _Lcd_Init
;code_added.c,1065 :: 		Lcd_Cmd(_LCD_CLEAR);               // Clear display
0x0290	0x3001      	MOVLW      1
0x0291	0x00B2      	MOVWF      FARG_Lcd_Cmd_out_char
0x0292	0x219E      	CALL       _Lcd_Cmd
;code_added.c,1066 :: 		Lcd_Cmd(_LCD_CURSOR_OFF);
0x0293	0x300C      	MOVLW      12
0x0294	0x00B2      	MOVWF      FARG_Lcd_Cmd_out_char
0x0295	0x219E      	CALL       _Lcd_Cmd
;code_added.c,1067 :: 		init_timer();
0x0296	0x210A      	CALL       _init_timer
;code_added.c,1068 :: 		TRISB.F6=0;
0x0297	0x1306      	BCF        TRISB, 6
;code_added.c,1069 :: 		TRISB.F7=0;
0x0298	0x1386      	BCF        TRISB, 7
;code_added.c,1071 :: 		PWM1_Init(5000);
0x0299	0x1283      	BCF        STATUS, 5
0x029A	0x1412      	BSF        T2CON, 0
0x029B	0x1092      	BCF        T2CON, 1
0x029C	0x30F9      	MOVLW      249
0x029D	0x1683      	BSF        STATUS, 5
0x029E	0x0092      	MOVWF      PR2
0x029F	0x2184      	CALL       _PWM1_Init
;code_added.c,1072 :: 		PWM2_Init(5000);
0x02A0	0x1412      	BSF        T2CON, 0
0x02A1	0x1092      	BCF        T2CON, 1
0x02A2	0x30F9      	MOVLW      249
0x02A3	0x1683      	BSF        STATUS, 5
0x02A4	0x0092      	MOVWF      PR2
0x02A5	0x217E      	CALL       _PWM2_Init
;code_added.c,1073 :: 		PWM1_Set_Duty(190);
0x02A6	0x30BE      	MOVLW      190
0x02A7	0x00B6      	MOVWF      FARG_PWM1_Set_Duty_new_duty
0x02A8	0x2081      	CALL       _PWM1_Set_Duty
;code_added.c,1074 :: 		PWM2_Set_Duty(190);
0x02A9	0x30BE      	MOVLW      190
0x02AA	0x00B6      	MOVWF      FARG_PWM2_Set_Duty_new_duty
0x02AB	0x2045      	CALL       _PWM2_Set_Duty
;code_added.c,1075 :: 		PWM1_Start();
0x02AC	0x21DE      	CALL       _PWM1_Start
;code_added.c,1076 :: 		PWM2_Start();
0x02AD	0x218A      	CALL       _PWM2_Start
;code_added.c,1077 :: 		TRISA.F4=1;
0x02AE	0x1683      	BSF        STATUS, 5
0x02AF	0x1605      	BSF        TRISA, 4
;code_added.c,1078 :: 		TRISC.F0=1;
0x02B0	0x1407      	BSF        TRISC, 0
;code_added.c,1080 :: 		PORTD.F7=1;
0x02B1	0x1283      	BCF        STATUS, 5
0x02B2	0x1788      	BSF        PORTD, 7
;code_added.c,1081 :: 		TRISD.F7 = 1;
0x02B3	0x1683      	BSF        STATUS, 5
0x02B4	0x1788      	BSF        TRISD, 7
;code_added.c,1082 :: 		initEncoder();
0x02B5	0x20F6      	CALL       _initEncoder
;code_added.c,1084 :: 		init_timer();
0x02B6	0x210A      	CALL       _init_timer
;code_added.c,1086 :: 		while(1){
L_main384:
;code_added.c,1110 :: 		goStraight_1();
0x02B7	0x2111      	CALL       _goStraight_1
;code_added.c,1159 :: 		Delay_us(100);
0x02B8	0x30A6      	MOVLW      166
0x02B9	0x00FD      	MOVWF      R13
L_main386:
0x02BA	0x0BFD      	DECFSZ     R13, 1
0x02BB	0x2ABA      	GOTO       L_main386
0x02BC	0x0000      	NOP
;code_added.c,1164 :: 		}
0x02BD	0x2AB7      	GOTO       L_main384
;code_added.c,1167 :: 		}
0x02BE	0x2ABE      	GOTO       $+0
; end of _main
Symbol List:
//** Routines locations **
//ADDRESS    SIZE    PROCEDURE
//----------------------------------------------
0x0004      [22]    _interrupt
0x001A      [43]    _Mul_16x16_U
0x0045      [60]    _PWM2_Set_Duty
0x0081      [60]    _PWM1_Set_Duty
0x00BD      [13]    _leftT
0x00CA      [13]    _rightT
0x00D7       [6]    _Delay_1us
0x00DD      [11]    _moveF
0x00E8       [7]    _____DoICP
0x00EF       [7]    _Delay_50us
0x00F6       [7]    _initEncoder
0x00FD      [13]    _Delay_5500us
0x010A       [7]    _init_timer
0x0111     [109]    _goStraight_1
0x017E       [6]    _PWM2_Init
0x0184       [6]    _PWM1_Init
0x018A       [8]    _PWM2_Start
0x0192      [12]    ___CC2DW
0x019E      [64]    _Lcd_Cmd
0x01DE       [8]    _PWM1_Start
0x01E6      [78]    _Lcd_Init
0x0234      [69]    _encoder
0x0279      [70]    _main
//** Variables locations ** 
//ADDRESS    SIZE    VARIABLE
//----------------------------------------------
0x0000       [1]    INDF
0x0001       [1]    TMR0
0x0002       [1]    PCL
0x0003       [1]    STATUS
0x0003       [0]    RP0_bit
0x0003       [0]    NOT_TO_bit
0x0003       [0]    IRP_bit
0x0003       [0]    RP1_bit
0x0003       [0]    DC_bit
0x0003       [0]    C_bit
0x0003       [0]    NOT_PD_bit
0x0003       [0]    Z_bit
0x0004       [1]    FSRPTR
0x0004       [1]    FSR
0x0005       [0]    RA1_bit
0x0005       [0]    RA7_bit
0x0005       [1]    PORTA
0x0005       [0]    RA0_bit
0x0005       [0]    RA2_bit
0x0005       [0]    RA5_bit
0x0005       [0]    RA4_bit
0x0005       [0]    RA3_bit
0x0005       [0]    RA6_bit
0x0006       [0]    RB1_bit
0x0006       [0]    RB3_bit
0x0006       [0]    RB5_bit
0x0006       [0]    RB0_bit
0x0006       [0]    RB4_bit
0x0006       [0]    RB7_bit
0x0006       [1]    PORTB
0x0006       [0]    RB6_bit
0x0006       [0]    RB2_bit
0x0007       [0]    RC1_bit
0x0007       [0]    RC5_bit
0x0007       [0]    RC6_bit
0x0007       [1]    PORTC
0x0007       [0]    RC4_bit
0x0007       [0]    RC0_bit
0x0007       [0]    RC3_bit
0x0007       [0]    RC2_bit
0x0007       [0]    RC7_bit
0x0008       [0]    RD7_bit
0x0008       [0]    LCD_D4
0x0008       [0]    RD5_bit
0x0008       [0]    RD3_bit
0x0008       [0]    RD4_bit
0x0008       [0]    RD6_bit
0x0008       [0]    LCD_EN
0x0008       [1]    PORTD
0x0008       [0]    LCD_D6
0x0008       [0]    LCD_RS
0x0008       [0]    LCD_D7
0x0008       [0]    RD0_bit
0x0008       [0]    LCD_D5
0x0008       [0]    RD2_bit
0x0008       [0]    RD1_bit
0x0009       [0]    RE1_bit
0x0009       [0]    RE3_bit
0x0009       [0]    RE0_bit
0x0009       [0]    RE2_bit
0x0009       [1]    PORTE
0x000A       [1]    PCLATH
0x000B       [0]    RBIF_bit
0x000B       [0]    T0IE_bit
0x000B       [0]    INTF_bit
0x000B       [0]    INTE_bit
0x000B       [0]    GIE_bit
0x000B       [1]    INTCON
0x000B       [0]    PEIE_bit
0x000B       [0]    T0IF_bit
0x000B       [0]    TMR0IE_bit
0x000B       [0]    TMR0IF_bit
0x000B       [0]    RBIE_bit
0x000C       [0]    SSPIF_bit
0x000C       [0]    CCP1IF_bit
0x000C       [0]    TMR2IF_bit
0x000C       [0]    TXIF_bit
0x000C       [1]    PIR1
0x000C       [0]    ADIF_bit
0x000C       [0]    RCIF_bit
0x000C       [0]    TMR1IF_bit
0x000D       [0]    ULPWUIF_bit
0x000D       [0]    BCLIF_bit
0x000D       [1]    PIR2
0x000D       [0]    CCP2IF_bit
